深圳,产品运营总监,大专,25k-35k,深圳木棉说科技股份有限公司,5-10年,2020-08-25 11:08:21
广州,电商运营总监,本科,40k-70k,北京字节跳动科技有限公司,不限,2020-08-25 17:41:13
广州,运营总监,本科,20k-40k,广州微咔世纪信息科技有限公司,5-10年,2020-08-25 14:34:28
广州,运营总监,本科,15k-20k,广州秒秒达网络科技有限公司,5-10年,2020-08-25 17:43:36
深圳,运营总监,本科,30k-45k,深圳市顾客王科技有限公司,5-10年,2020-08-25 16:58:27
广州,直播运营总监,本科,30k-50k,广州富米科技有限公司,3-5年,2020-08-25 17:08:03
广州,运营总监,本科,8k-10k,广东大为科技有限公司,1-3年,2020-08-25 17:40:41
广州,运营总监,大专,100k-150k,广州伊的家网络科技有限公司,3-5年,2020-08-25 16:30:26
